eval,J,J_nonqs,J_iota,J_mr,residual_norm,major_radius,iota,lsq_nfev,best_J,boozer_norm,normal_norm,pressure_norm,jump_norm,sheet_current_norm
5.050000000000000000e+02,2.593375268907798675e-05,2.485754740827031663e-05,0.000000000000000000e+00,1.076205280807669266e-06,1.965320526455311955e-15,1.469950830865321301e+00,-3.099999999999938360e-01,1.000000000000000000e+00,2.593375281516840903e-05,1.964789591536825090e-15,4.567967418297369780e-17,0.000000000000000000e+00,7.853484513189096163e-21,6.249604403848459921e-15
5.060000000000000000e+02,2.593375286270347113e-05,2.485754756660770674e-05,0.000000000000000000e+00,1.076205296095763119e-06,1.943310096117303538e-15,1.469950830854900747e+00,-3.099999999999938360e-01,1.000000000000000000e+00,2.593375281516840903e-05,1.942754760826390761e-15,4.645502013948814553e-17,0.000000000000000000e+00,7.853484451757681643e-21,6.249604354962892408e-15
5.070000000000000000e+02,2.593375127716559405e-05,2.485754603644282982e-05,0.000000000000000000e+00,1.076205240722763597e-06,2.011177194919683888e-15,1.469950830892643667e+00,-3.099999999999938360e-01,1.000000000000000000e+00,2.593375281516840903e-05,2.010613410208383844e-15,4.761747571578581311e-17,0.000000000000000000e+00,7.853484780809279553e-21,6.249604616813835357e-15
5.080000000000000000e+02,2.593376061172245742e-05,2.485754738846375221e-05,0.000000000000000000e+00,1.076213223258706697e-06,1.979085291827230665e-15,1.469950825451658671e+00,-3.099999999999938360e-01,1.000000000000000000e+00,2.593375281516840903e-05,1.978474972942648267e-15,4.914645159912637950e-17,0.000000000000000000e+00,7.853484479178741172e-21,6.249604376783878407e-15
5.090000000000000000e+02,2.593375353145302867e-05,2.485754847724173897e-05,0.000000000000000000e+00,1.076205054211289065e-06,2.015470243255023453e-15,1.469950831019772197e+00,-3.099999999999938360e-01,1.000000000000000000e+00,2.593375281516840903e-05,2.014839084126104213e-15,5.043576570915648040e-17,0.000000000000000000e+00,7.853484498840614141e-21,6.249604392430300218e-15
5.100000000000000000e+02,2.593375220819976431e-05,2.485754699091505225e-05,0.000000000000000000e+00,1.076205217284712272e-06,1.964886006340484312e-15,1.469950830908619333e+00,-3.099999999999938360e-01,1.000000000000000000e+00,2.593375281516840903e-05,1.964340414375283901e-15,4.630069441076306454e-17,0.000000000000000000e+00,7.853484420322963045e-21,6.249604329947939554e-15
5.110000000000000000e+02,2.593376096384829052e-05,2.485754833221485161e-05,0.000000000000000000e+00,1.076212631633438490e-06,2.010472639232501474e-15,1.469950825854916321e+00,-3.099999999999938360e-01,1.000000000000000000e+00,2.593375281516840903e-05,2.009778750284812233e-15,5.281673924469157010e-17,0.000000000000000000e+00,7.853484549608550277e-21,6.249604432830141461e-15
5.120000000000000000e+02,2.593375323334142952e-05,2.485754806033680812e-05,0.000000000000000000e+00,1.076205173004622034e-06,1.981738081874371853e-15,1.469950830938801190e+00,-3.099999999999938360e-01,1.000000000000000000e+00,2.593375281516840903e-05,1.981118203280338114e-15,4.956298740717242269e-17,0.000000000000000000e+00,7.853484516166158045e-21,6.249604406217530703e-15
5.130000000000000000e+02,2.593375223746152713e-05,2.485754699538456389e-05,0.000000000000000000e+00,1.076205242076963450e-06,1.991833926861313311e-15,1.469950830891720628e+00,-3.099999999999938360e-01,1.000000000000000000e+00,2.593375281516840903e-05,1.991151228935945162e-15,5.214571546117087874e-17,0.000000000000000000e+00,7.853484486599869851e-21,6.249604382689426039e-15
5.140000000000000000e+02,2.593375371527267316e-05,2.485754837501669698e-05,0.000000000000000000e+00,1.076205340255974690e-06,1.991944053590350370e-15,1.469950830824800603e+00,-3.099999999999938360e-01,1.000000000000000000e+00,2.593375281516840903e-05,1.991288915854305849e-15,5.108391300656580448e-17,0.000000000000000000e+00,7.853484500921187232e-21,6.249604394085967797e-15
5.150000000000000000e+02,2.593375158317805904e-05,2.485754620306781729e-05,0.000000000000000000e+00,1.076205380110241758e-06,2.009192487061442799e-15,1.469950830797635444e+00,-3.099999999999938360e-01,1.000000000000000000e+00,2.593375281516840903e-05,2.008593407080456104e-15,4.906093186430653541e-17,0.000000000000000000e+00,7.853484436057058374e-21,6.249604342468734319e-15
5.160000000000000000e+02,2.593375265176737804e-05,2.485754736650130597e-05,0.000000000000000000e+00,1.076205285266072288e-06,2.010078030485565655e-15,1.469950830862282398e+00,-3.099999999999938360e-01,1.000000000000000000e+00,2.593375281516840903e-05,2.009631056392391647e-15,4.238756612797371119e-17,0.000000000000000000e+00,7.853484731858482394e-21,6.249604577860029008e-15
5.170000000000000000e+02,2.593375242341423436e-05,2.485754710521539932e-05,0.000000000000000000e+00,1.076205318198835250e-06,1.996264450021103023e-15,1.469950830839835021e+00,-3.099999999999938360e-01,1.000000000000000000e+00,2.593375281516840903e-05,1.995643537250107774e-15,4.978580709658293710e-17,0.000000000000000000e+00,7.853484530733240639e-21,6.249604417809646857e-15
5.180000000000000000e+02,2.593375262159389606e-05,2.485754734645288653e-05,0.000000000000000000e+00,1.076205275141008472e-06,1.960666855380286711e-15,1.469950830869183767e+00,-3.099999999999938360e-01,1.000000000000000000e+00,2.593375281516840903e-05,1.960234356349987438e-15,4.117992120311598725e-17,0.000000000000000000e+00,7.853484502469156434e-21,6.249604395317803288e-15
5.190000000000000000e+02,1.594873085600779396e-05,1.494134686138692639e-05,0.000000000000000000e+00,1.007383994620866727e-06,2.012113024998250818e-15,1.469998515227595615e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,2.011507960864771209e-15,4.934114594927730612e-17,0.000000000000000000e+00,7.853294115284889703e-21,6.249452890010415415e-15
5.200000000000000000e+02,1.594871634181702443e-05,1.494134657713623029e-05,0.000000000000000000e+00,1.007369764680795629e-06,1.965027402489073466e-15,1.469998525252773414e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.964569096525418416e-15,4.243768901086232605e-17,0.000000000000000000e+00,7.853294110123286110e-21,6.249452885902942111e-15
5.210000000000000000e+02,1.594873320916598283e-05,1.494134878714600015e-05,0.000000000000000000e+00,1.007384422019983107e-06,1.975051901533140194e-15,1.469998514926488475e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.974598254426111676e-15,4.232903619680275491e-17,0.000000000000000000e+00,7.853294116253799480e-21,6.249452890781449642e-15
5.220000000000000000e+02,1.594872817360914533e-05,1.494134409428354308e-05,0.000000000000000000e+00,1.007384079325602679e-06,1.998618860975202799e-15,1.469998515167920239e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.998199725600708959e-15,4.092930482423001496e-17,0.000000000000000000e+00,7.853294111519079763e-21,6.249452887013679564e-15
5.230000000000000000e+02,1.594872652709541960e-05,1.494134257577307549e-05,0.000000000000000000e+00,1.007383951322342620e-06,1.994106495685922263e-15,1.469998515258099880e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.993647441345988033e-15,4.278546119549049891e-17,0.000000000000000000e+00,7.853294112735703250e-21,6.249452887981838298e-15
5.240000000000000000e+02,1.594873081208583900e-05,1.494134676612190331e-05,0.000000000000000000e+00,1.007384045963936961e-06,1.983021322630050607e-15,1.469998515191423882e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.982613365648060545e-15,4.022198773595317452e-17,0.000000000000000000e+00,7.853293685484717113e-21,6.249452547986305679e-15
5.250000000000000000e+02,1.594874800672605478e-05,1.494137169354077497e-05,0.000000000000000000e+00,1.007376313185278959e-06,1.978344582447341641e-15,1.469998520639258066e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.977829564502884424e-15,4.513868202996028193e-17,0.000000000000000000e+00,7.853294173501722516e-21,6.249452936337899494e-15
5.260000000000000000e+02,1.594874589338843301e-05,1.494136165267520217e-05,0.000000000000000000e+00,1.007384240713231692e-06,2.023512303877366128e-15,1.469998515054220967e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,2.023213778607267752e-15,3.475701274727310849e-17,0.000000000000000000e+00,7.853294093833092051e-21,6.249452872939617676e-15
5.270000000000000000e+02,1.594873277090615537e-05,1.494134867698917732e-05,0.000000000000000000e+00,1.007384093916978052e-06,2.027599928087977935e-15,1.469998515157640462e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,2.027060815003989761e-15,4.675382974750563773e-17,0.000000000000000000e+00,7.853294189374233527e-21,6.249452948968842908e-15
5.280000000000000000e+02,1.594872391695683660e-05,1.494134700514727757e-05,0.000000000000000000e+00,1.007376911809558386e-06,1.963527631209937710e-15,1.469998520217519422e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.963144323648638865e-15,3.879591459629644947e-17,0.000000000000000000e+00,7.853294264684145986e-21,6.249453008898567224e-15
5.290000000000000000e+02,1.594872805606287314e-05,1.494134392521013573e-05,0.000000000000000000e+00,1.007384130852737408e-06,1.942514053513540861e-15,1.469998515131618833e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.941912157169855046e-15,4.835309578354097805e-17,0.000000000000000000e+00,7.853293999312463236e-21,6.249452797722490825e-15
5.300000000000000000e+02,1.594872872060870103e-05,1.494134466195957282e-05,0.000000000000000000e+00,1.007384058649129484e-06,1.973772935036169260e-15,1.469998515182487031e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.973245247139552033e-15,4.563763425932408819e-17,0.000000000000000000e+00,7.853294286899692223e-21,6.249453026577136536e-15
5.310000000000000000e+02,1.594872974979104883e-05,1.494134578921514591e-05,0.000000000000000000e+00,1.007383960575901436e-06,1.916777687202587192e-15,1.469998515251580651e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.915862025693162577e-15,5.924019414988427140e-17,0.000000000000000000e+00,7.853293987828133950e-21,6.249452788583552227e-15
5.320000000000000000e+02,1.594873177541122946e-05,1.494134786570185053e-05,0.000000000000000000e+00,1.007383909709379138e-06,1.980313442117447227e-15,1.469998515287416652e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.979929794672960994e-15,3.897867539646242150e-17,0.000000000000000000e+00,7.853294506077195950e-21,6.249453200993052846e-15
5.330000000000000000e+02,1.594873095825666130e-05,1.494134695237172936e-05,0.000000000000000000e+00,1.007384005884931724e-06,2.015988835050545927e-15,1.469998515219659962e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,2.015480985048723584e-15,4.524800430747522971e-17,0.000000000000000000e+00,7.853294224136606985e-21,6.249452976631859826e-15
5.340000000000000000e+02,1.594873146258373727e-05,1.494134749146048184e-05,0.000000000000000000e+00,1.007383971123256704e-06,1.989813497075914338e-15,1.469998515244149928e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.989422142726422308e-15,3.946252796786703557e-17,0.000000000000000000e+00,7.853294195997806028e-21,6.249452954239713287e-15
5.350000000000000000e+02,1.594873116144993812e-05,1.494134714903897985e-05,0.000000000000000000e+00,1.007384012410959958e-06,1.979715327126210295e-15,1.469998515215062307e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.979212456388554958e-15,4.461870541762809425e-17,0.000000000000000000e+00,7.853294135680213971e-21,6.249452906240498055e-15
5.360000000000000000e+02,1.594872699739110038e-05,1.494134302633749816e-05,0.000000000000000000e+00,1.007383971053602856e-06,1.997202995900879592e-15,1.469998515244199000e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.996480116143309156e-15,5.373036960763630858e-17,0.000000000000000000e+00,7.853294109241563784e-21,6.249452885201290567e-15
5.370000000000000000e+02,1.594872928471536782e-05,1.494134528954830291e-05,0.000000000000000000e+00,1.007383995167066182e-06,1.959969638077022409e-15,1.469998515227210811e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.959322111498874049e-15,5.037703359362721140e-17,0.000000000000000000e+00,7.853294114009654751e-21,6.249452888995614491e-15
5.380000000000000000e+02,1.594873083762604398e-05,1.494134685850236585e-05,0.000000000000000000e+00,1.007383979123676862e-06,1.969644384960971691e-15,1.469998515238513548e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.968819532197926618e-15,5.699695415150267246e-17,0.000000000000000000e+00,7.853294130751878110e-21,6.249452902318653976e-15
5.390000000000000000e+02,1.594873120736798382e-05,1.494134720774055183e-05,0.000000000000000000e+00,1.007383999627433051e-06,1.981157564240087209e-15,1.469998515224068436e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.980630018707032518e-15,4.571677242129362377e-17,0.000000000000000000e+00,7.853294437371729100e-21,6.249453146318978628e-15
5.400000000000000000e+02,1.594873045237292850e-05,1.494134649502127513e-05,0.000000000000000000e+00,1.007383957351654006e-06,1.964327531474861609e-15,1.469998515253852167e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.963822925853021226e-15,4.452153122397851911e-17,0.000000000000000000e+00,7.853294180698761722e-21,6.249452942065121963e-15
5.410000000000000000e+02,1.594873087022372071e-05,1.494134688803874354e-05,0.000000000000000000e+00,1.007383982184978659e-06,1.958677370842823516e-15,1.469998515236356829e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.957965627793004379e-15,5.279813795227288853e-17,0.000000000000000000e+00,7.853294430396268134e-21,6.249453140768083137e-15
5.420000000000000000e+02,1.594873091533734600e-05,1.494134692860280748e-05,0.000000000000000000e+00,1.007383986734540002e-06,1.986437201621615314e-15,1.469998515233151615e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.985992185196302666e-15,4.204516932839623127e-17,0.000000000000000000e+00,7.853294130349674724e-21,6.249452901998591019e-15
5.430000000000000000e+02,1.594873078298459908e-05,1.494134680337239978e-05,0.000000000000000000e+00,1.007383979612199302e-06,2.038935964733775904e-15,1.469998515238169379e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,2.038719241024529021e-15,2.972750409213106773e-17,0.000000000000000000e+00,7.853294144056370684e-21,6.249452912906032705e-15
5.440000000000000000e+02,1.594873083971494243e-05,1.494134684453684407e-05,0.000000000000000000e+00,1.007383995178097304e-06,1.979512114893611169e-15,1.469998515227203040e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.979017490237540630e-15,4.424913878040624195e-17,0.000000000000000000e+00,7.853294056425792357e-21,6.249452843171834666e-15
5.450000000000000000e+02,1.594873351041390443e-05,1.494135088786308511e-05,0.000000000000000000e+00,1.007382622550820384e-06,2.007545304398795407e-15,1.469998516194233718e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,2.006983150303106342e-15,4.750561599848943230e-17,0.000000000000000000e+00,7.853294117754408861e-21,6.249452891975596514e-15
5.460000000000000000e+02,1.594871896350009391e-05,1.494133491606302732e-05,0.000000000000000000e+00,1.007384047437068287e-06,1.984084911197381588e-15,1.469998515190386046e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.983584927914333491e-15,4.453951650540775071e-17,0.000000000000000000e+00,7.853294102380596343e-21,6.249452879741505356e-15
5.470000000000000000e+02,1.594874444561166245e-05,1.494136035457160978e-05,0.000000000000000000e+00,1.007384091040054152e-06,1.962889125399485860e-15,1.469998515159667285e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.962049013031511387e-15,5.742289623448224358e-17,0.000000000000000000e+00,7.853294110264515455e-21,6.249452886015328757e-15
5.480000000000000000e+02,1.594880424341375518e-05,1.494142022494921507e-05,0.000000000000000000e+00,1.007384018464540108e-06,1.993775630647410478e-15,1.469998515210797496e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.993408292618817929e-15,3.827067049756596102e-17,0.000000000000000000e+00,7.853294101633952424e-21,6.249452879147345577e-15
5.490000000000000000e+02,1.594873470308074984e-05,1.494135141736400738e-05,0.000000000000000000e+00,1.007383285716742462e-06,1.991616228280961347e-15,1.469998515727026112e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.991011692661168301e-15,4.906771216306593383e-17,0.000000000000000000e+00,7.853294119588107826e-21,6.249452893434807751e-15
5.500000000000000000e+02,1.594873102386372697e-05,1.494134702765626674e-05,0.000000000000000000e+00,1.007383996207461293e-06,1.946932525194590098e-15,1.469998515226477842e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.946137500488576429e-15,5.563350421270312370e-17,0.000000000000000000e+00,7.853294115284274309e-21,6.249452890009925533e-15
5.510000000000000000e+02,1.594872118072416197e-05,1.494133789384536653e-05,0.000000000000000000e+00,1.007383286878794797e-06,1.984153338203868930e-15,1.469998515726207433e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.983693486843831276e-15,4.271556738759584812e-17,0.000000000000000000e+00,7.853294116479762220e-21,6.249452890961264963e-15
5.520000000000000000e+02,1.594872872465376447e-05,1.494134470032663998e-05,0.000000000000000000e+00,1.007384024327123645e-06,2.032759166128505830e-15,1.469998515206667244e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,2.032223166951260010e-15,4.667790831190985132e-17,0.000000000000000000e+00,7.853294111310020067e-21,6.249452886847315899e-15
5.530000000000000000e+02,1.594873132879574723e-05,1.494134731040054524e-05,0.000000000000000000e+00,1.007384018395201355e-06,1.979983780546957487e-15,1.469998515210846346e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.979305726396068237e-15,5.181324756353425193e-17,0.000000000000000000e+00,7.853294107135658695e-21,6.249452883525462859e-15
5.540000000000000000e+02,1.594873142752919744e-05,1.494134741879570895e-05,0.000000000000000000e+00,1.007384008733489761e-06,1.971243502510752391e-15,1.469998515217653123e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.970663191799413986e-15,4.782813623935174149e-17,0.000000000000000000e+00,7.853294084465922506e-21,6.249452865485459568e-15
5.550000000000000000e+02,1.594873112830728717e-05,1.494134713911595161e-05,0.000000000000000000e+00,1.007383989191334713e-06,2.021172646309044051e-15,1.469998515231420777e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,2.020637490900731728e-15,4.650802610974103721e-17,0.000000000000000000e+00,7.853294104334822412e-21,6.249452881296629457e-15
5.560000000000000000e+02,1.594873152516792193e-05,1.494134753170910733e-05,0.000000000000000000e+00,1.007383993458813968e-06,2.034417216086319587e-15,1.469998515228414293e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,2.033522852399857497e-15,6.031764098738849325e-17,0.000000000000000000e+00,7.853294114832068967e-21,6.249452889650072431e-15
5.570000000000000000e+02,1.594872910582561772e-05,1.494134608840807919e-05,0.000000000000000000e+00,1.007383017417539171e-06,2.010691194695149556e-15,1.469998515916045800e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,2.010088483537853576e-15,4.922772299654943143e-17,0.000000000000000000e+00,7.853294113351444118e-21,6.249452888471829783e-15
5.580000000000000000e+02,1.594873508467346666e-05,1.494135104346868384e-05,0.000000000000000000e+00,1.007384041204783456e-06,1.980240553424384751e-15,1.469998515194776756e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.979680326351544932e-15,4.710047580949018925e-17,0.000000000000000000e+00,7.853294095677222635e-21,6.249452874407129307e-15
5.590000000000000000e+02,1.594873076161866055e-05,1.494134723659095988e-05,0.000000000000000000e+00,1.007383525027701723e-06,1.972659750237120186e-15,1.469998515558428975e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.972008787900277186e-15,5.067376626995506152e-17,0.000000000000000000e+00,7.853294127419146619e-21,6.249452899666550945e-15
5.600000000000000000e+02,1.594873300274308458e-05,1.494134898559062053e-05,0.000000000000000000e+00,1.007384017152463626e-06,1.935246846672536005e-15,1.469998515211721868e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.934715755307452212e-15,4.533545697832536390e-17,0.000000000000000000e+00,7.853294108997124153e-21,6.249452885006770090e-15
5.610000000000000000e+02,1.594873095536896335e-05,1.494134690489045047e-05,0.000000000000000000e+00,1.007384050478513938e-06,1.979788279016109885e-15,1.469998515188243315e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.979188900628985938e-15,4.871268104837844776e-17,0.000000000000000000e+00,7.853294057416827758e-21,6.249452843960474691e-15
5.620000000000000000e+02,1.594873314205787313e-05,1.494134959882562686e-05,0.000000000000000000e+00,1.007383543232246904e-06,1.930230010278508731e-15,1.469998515545603679e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.929616196778421712e-15,4.867469207377240407e-17,0.000000000000000000e+00,7.853294092737416964e-21,6.249452872067707862e-15
5.630000000000000000e+02,1.594873109680941835e-05,1.494134707096945066e-05,0.000000000000000000e+00,1.007384025839967052e-06,1.958633665991275680e-15,1.469998515205601430e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.957789871258543000e-15,5.748615042083330793e-17,0.000000000000000000e+00,7.853294111226431698e-21,6.249452886780797570e-15
5.640000000000000000e+02,1.594873061426302889e-05,1.494134660052234240e-05,0.000000000000000000e+00,1.007384013740686489e-06,1.976726936808934413e-15,1.469998515214125501e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.976256755289904887e-15,4.311171320390095474e-17,0.000000000000000000e+00,7.853294136564227853e-21,6.249452906943975022e-15
5.650000000000000000e+02,1.594873086346522111e-05,1.494134687022324863e-05,0.000000000000000000e+00,1.007383993241972899e-06,1.968103783362018565e-15,1.469998515228567060e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.967357043615019611e-15,5.421037687183987597e-17,0.000000000000000000e+00,7.853294071233051956e-21,6.249452854955078407e-15
5.660000000000000000e+02,1.594873036322033572e-05,1.494134635889552327e-05,0.000000000000000000e+00,1.007384004324811808e-06,1.978252582633360957e-15,1.469998515220759083e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.977777565405210639e-15,4.334953764142766230e-17,0.000000000000000000e+00,7.853294147680961812e-21,6.249452915790389798e-15
5.670000000000000000e+02,1.594873076214474593e-05,1.494134676732027536e-05,0.000000000000000000e+00,1.007383994824470154e-06,1.967690506847258364e-15,1.469998515227452174e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.967107122934191266e-15,4.791135123031252341e-17,0.000000000000000000e+00,7.853294064789823234e-21,6.249452849827719181e-15
5.680000000000000000e+02,1.594873151921060708e-05,1.494134752630209115e-05,0.000000000000000000e+00,1.007383992908516991e-06,2.021874013168914529e-15,1.469998515228801983e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,2.021338337067424305e-15,4.653871686668515062e-17,0.000000000000000000e+00,7.853294170331422151e-21,6.249452933815054477e-15
5.690000000000000000e+02,1.594873202193140366e-05,1.494134803234925048e-05,0.000000000000000000e+00,1.007383989582152539e-06,1.942852479429104472e-15,1.469998515231145442e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.942269310385987699e-15,4.759918796455124238e-17,0.000000000000000000e+00,7.853294118166404396e-21,6.249452892303452629e-15
5.700000000000000000e+02,1.594873128619359157e-05,1.494134727017323957e-05,0.000000000000000000e+00,1.007384016020352423e-06,2.033212103298104950e-15,1.469998515212519452e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,2.032444160624476481e-15,5.587656825268276745e-17,0.000000000000000000e+00,7.853294109965206382e-21,6.249452885777146406e-15
5.710000000000000000e+02,1.594873204941045690e-05,1.494134805738600619e-05,0.000000000000000000e+00,1.007383992024449223e-06,1.935865603403921831e-15,1.469998515229424818e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.935240141112274787e-15,4.920600175281408126e-17,0.000000000000000000e+00,7.853294117758063614e-21,6.249452891978505045e-15
5.720000000000000000e+02,1.594873075501083116e-05,1.494134676626011198e-05,0.000000000000000000e+00,1.007383988750718974e-06,1.983146283498395544e-15,1.469998515231731195e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.982483723506126551e-15,5.125883070367715426e-17,0.000000000000000000e+00,7.853294120977398456e-21,6.249452894540370277e-15
5.730000000000000000e+02,1.594873979519622018e-05,1.494135580912039885e-05,0.000000000000000000e+00,1.007383986075822808e-06,1.999757677313239155e-15,1.469998515233615688e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.999115192849862285e-15,5.068741094616035688e-17,0.000000000000000000e+00,7.853294125270815400e-21,6.249452897956963145e-15
5.740000000000000000e+02,1.594873026314721820e-05,1.494134627961549252e-05,0.000000000000000000e+00,1.007383983531724411e-06,1.954832613210522854e-15,1.469998515235408032e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.954300939580912963e-15,4.558928780939960758e-17,0.000000000000000000e+00,7.853294088858965700e-21,6.249452868981334535e-15
5.750000000000000000e+02,1.594873147785124526e-05,1.494134749477589416e-05,0.000000000000000000e+00,1.007383983075350047e-06,1.962685217848085685e-15,1.469998515235729553e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.962107955394555705e-15,4.759869404837328878e-17,0.000000000000000000e+00,7.853294046796202820e-21,6.249452835508850088e-15
5.760000000000000000e+02,1.594872943665346805e-05,1.494134547299451767e-05,0.000000000000000000e+00,1.007383963658950169e-06,1.991569771372418175e-15,1.469998515249408610e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.990882246089807899e-15,5.232624950359155217e-17,0.000000000000000000e+00,7.853294156888155791e-21,6.249452923117243111e-15
5.770000000000000000e+02,1.594873122350541498e-05,1.494134723769087113e-05,0.000000000000000000e+00,1.007383985814542154e-06,1.982546483586862660e-15,1.469998515233799763e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.981944077415698055e-15,4.886955614488074002e-17,0.000000000000000000e+00,7.853294189077361959e-21,6.249452948732599577e-15
5.780000000000000000e+02,1.594873078413070581e-05,1.494134679324151981e-05,0.000000000000000000e+00,1.007383990889186210e-06,1.928764535654998092e-15,1.469998515230224623e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.928095505940314639e-15,5.079718409053082506e-17,0.000000000000000000e+00,7.853294136865771306e-21,6.249452907183936254e-15
5.790000000000000000e+02,1.594873075935457197e-05,1.494134677881008247e-05,0.000000000000000000e+00,1.007383980544489080e-06,1.962974816208455573e-15,1.469998515237512571e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.962409302357456384e-15,4.711537995035133353e-17,0.000000000000000000e+00,7.853294131304273938e-21,6.249452902758238038e-15
5.800000000000000000e+02,1.594873084750622253e-05,1.494134685249201657e-05,0.000000000000000000e+00,1.007383995014205958e-06,1.944255823380488801e-15,1.469998515227318503e+00,-3.099999999999938360e-01,1.000000000000000000e+00,1.594873085600779396e-05,1.943694788171495917e-15,4.670414459372555180e-17,0.000000000000000000e+00,7.853294070068231470e-21,6.249452854028141599e-15
